,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
38894,202007,2511,中顺洁柔,24.41,16.9964,,,,,,,,,,,,,,
38895,202008,2511,中顺洁柔,24.52,0.8861,,,,,,,,,,,,,,
38896,202009,2511,中顺洁柔,21.44,-24.81,,,,,,,,,,,,,,
38897,202010,2511,中顺洁柔,20.24,-9.6662,,,,,,,,,,,,,,
38898,202011,2511,中顺洁柔,20.57,2.6582,,,,,,,,,,,,,,
38899,202012,2511,中顺洁柔,20.87,2.4166,,,,,,,,,,,,,,
38900,202101,2511,中顺洁柔,23.46,20.8629,,,,,,,,,,,,,,
38901,202102,2511,中顺洁柔,21.33,-17.1575,,,,,,,,,,,,,,
38902,202103,2511,中顺洁柔,25.84,36.3289,,,,,,,,,,,,,,
38903,202104,2511,中顺洁柔,30.84,40.2759,,,,,,,,,,,,,,
38904,202105,2511,中顺洁柔,33.21,19.0908,,,,,,,,,,,,,,
38905,202106,2511,中顺洁柔,27.55,-44.8164,,,,,,,,,,,,,,
38906,202107,2511,中顺洁柔,19.6,-64.2626,,,,,,,,,,,,,,
38907,202108,2511,中顺洁柔,18.33,-10.2658,,,,,,,,,,,,,,
38908,202109,2511,中顺洁柔,17.28,-8.4875,,,,,,,,,,,,,,
38909,202110,2511,中顺洁柔,18.81,12.3675,,,,,,,,,,,,,,
38910,201510,2516,旷达科技,13.27,9.4099,,,,,,,,,,,,,,
38911,201511,2516,旷达科技,14.08,2.7028,,,,,,,,,,,,,,
38912,201512,2516,旷达科技,14.4,1.0678,,,,,,,,,,,,,,
38913,201601,2516,旷达科技,10.83,-11.9125,,,,,,,,,,,,,,
38914,201602,2516,旷达科技,11.49,2.2023,,,,,,,,,,,,,,
38915,201603,2516,旷达科技,12.38,2.9698,,,,,,,,,,,,,,
38916,201604,2516,旷达科技,13.05,2.2357,,,,,,,,,,,,,,
38917,201605,2516,旷达科技,6.13,-2.4645,,,,,,,,,,,,,,
38918,201606,2516,旷达科技,6.03,-0.6702,,,,,,,,,,,,,,
38919,201607,2516,旷达科技,5.9,-0.8712,,,,,,,,,,,,,,
38920,201608,2516,旷达科技,6.9,6.7017,,,,,,,,,,,,,,
38921,201609,2516,旷达科技,6.83,-0.4691,,,,,,,,,,,,,,
38922,201610,2516,旷达科技,7.09,1.7424,,,,,,,,,,,,,,
38923,201611,2516,旷达科技,6.87,-1.4744,,,,,,,,,,,,,,
38924,201612,2516,旷达科技,6.56,-2.0775,,,,,,,,,,,,,,
38925,201701,2516,旷达科技,6.17,-2.6137,,,,,,,,,,,,,,
38926,201702,2516,旷达科技,6.46,1.9435,,,,,,,,,,,,,,
38927,201703,2516,旷达科技,6.77,2.0775,,,,,,,,,,,,,,
38928,201704,2516,旷达科技,6.15,-4.155,,,,,,,,,,,,,,
38929,201705,2516,旷达科技,5.13,-6.8357,,,,,,,,,,,,,,
38930,201706,2516,旷达科技,5.49,2.5517,,,,,,,,,,,,,,
38931,201707,2516,旷达科技,5.42,-0.4709,,,,,,,,,,,,,,
38932,201708,2516,旷达科技,5.67,1.6818,,,,,,,,,,,,,,
38933,201709,2516,旷达科技,5.55,-0.8072,,,,,,,,,,,,,,
38934,201710,2516,旷达科技,5.55,0.0,,,,,,,,,,,,,,
38935,201711,2516,旷达科技,5.33,-1.4799,,,,,,,,,,,,,,
38936,201712,2516,旷达科技,5.22,-0.74,,,,,,,,,,,,,,
38937,201801,2516,旷达科技,5.71,3.2962,,,,,,,,,,,,,,
38938,201802,2516,旷达科技,5.71,0.0,,,,,,,,,,,,,,
38939,201803,2516,旷达科技,5.53,-1.2109,,,,,,,,,,,,,,
38940,201804,2516,旷达科技,4.56,-6.5252,,,,,,,,,,,,,,
38941,201805,2516,旷达科技,4.03,-2.9615,,,,,,,,,,,,,,
38942,201806,2516,旷达科技,3.56,-3.2321,,,,,,,,,,,,,,
38943,201807,2516,旷达科技,3.72,1.1003,,,,,,,,,,,,,,
38944,201808,2516,旷达科技,3.46,-1.788,,,,,,,,,,,,,,
38945,201809,2516,旷达科技,3.27,0.0772,,,,,,,,,,,,,,
38946,201810,2516,旷达科技,2.93,-2.482,,,,,,,,,,,,,,
38947,201811,2516,旷达科技,2.93,0.0,,,,,,,,,,,,,,
38948,201812,2516,旷达科技,2.84,-0.657,,,,,,,,,,,,,,
38949,201901,2516,旷达科技,2.83,-0.073,,,,,,,,,,,,,,
38950,201902,2516,旷达科技,3.3,3.431,,,,,,,,,,,,,,
38951,201903,2516,旷达科技,3.37,0.511,,,,,,,,,,,,,,
38952,201904,2516,旷达科技,3.39,0.146,,,,,,,,,,,,,,
38953,201905,2516,旷达科技,3.03,-1.0095,,,,,,,,,,,,,,
38954,201906,2516,旷达科技,2.93,-0.7834,,,,,,,,,,,,,,
38955,201907,2516,旷达科技,2.91,-0.1567,,,,,,,,,,,,,,
38956,201908,2516,旷达科技,2.81,-0.7834,,,,,,,,,,,,,,
38957,201909,2516,旷达科技,2.78,-0.235,,,,,,,,,,,,,,
38958,201910,2516,旷达科技,2.73,-0.3917,,,,,,,,,,,,,,
38959,201911,2516,旷达科技,2.61,-0.9401,,,,,,,,,,,,,,
38960,201912,2516,旷达科技,2.69,0.6267,,,,,,,,,,,,,,
38961,202001,2516,旷达科技,2.84,1.1751,,,,,,,,,,,,,,
38962,202002,2516,旷达科技,3.33,3.8387,,,,,,,,,,,,,,
38963,202003,2516,旷达科技,2.92,-3.212,,,,,,,,,,,,,,
38964,202004,2516,旷达科技,3.18,2.0369,,,,,,,,,,,,,,
38965,202005,2516,旷达科技,2.96,0.0995,,,,,,,,,,,,,,
38966,202006,2516,旷达科技,3.08,1.014,,,,,,,,,,,,,,
38967,202007,2516,旷达科技,3.65,4.8165,,,,,,,,,,,,,,
38968,202008,2516,旷达科技,3.9,2.1125,,,,,,,,,,,,,,
38969,202009,2516,旷达科技,3.84,-0.507,,,,,,,,,,,,,,
38970,202010,2516,旷达科技,3.89,0.4225,,,,,,,,,,,,,,
38971,202011,2516,旷达科技,3.87,-0.169,,,,,,,,,,,,,,
38972,202012,2516,旷达科技,3.5,-3.1265,,,,,,,,,,,,,,
38973,202101,2516,旷达科技,2.91,-4.9855,,,,,,,,,,,,,,
38974,202102,2516,旷达科技,3.24,2.7885,,,,,,,,,,,,,,
38975,202103,2516,旷达科技,3.22,-0.169,,,,,,,,,,,,,,
38976,202104,2516,旷达科技,3.34,1.014,,,,,,,,,,,,,,
38977,202105,2516,旷达科技,3.76,4.0363,,,,,,,,,,,,,,
38978,202106,2516,旷达科技,5.3,13.2127,,,,,,,,,,,,,,
38979,202107,2516,旷达科技,5.63,2.8313,,,,,,,,,,,,,,
38980,202108,2516,旷达科技,5.79,1.3727,,,,,,,,,,,,,,
38981,202109,2516,旷达科技,4.88,-7.8075,,,,,,,,,,,,,,
38982,202110,2516,旷达科技,5.0,1.0296,,,,,,,,,,,,,,
38983,201510,2518,科士达,29.38,17.4432,,,,,,,,,,,,,,
38984,201511,2518,科士达,33.52,10.9251,,,,,,,,,,,,,,
38985,201512,2518,科士达,35.3,4.6973,,,,,,,,,,,,,,
38986,201601,2518,科士达,26.88,-22.2196,,,,,,,,,,,,,,
38987,201602,2518,科士达,25.4,-3.9056,,,,,,,,,,,,,,
38988,201603,2518,科士达,33.5,21.3752,,,,,,,,,,,,,,
38989,201604,2518,科士达,23.65,5.8747,,,,,,,,,,,,,,
38990,201605,2518,科士达,23.3,-1.3952,,,,,,,,,,,,,,
38991,201606,2518,科士达,24.88,6.2985,,,,,,,,,,,,,,
38992,201607,2518,科士达,22.08,-11.1619,,,,,,,,,,,,,,
38993,201608,2518,科士达,21.86,-0.877,,,,,,,,,,,,,,
38994,201609,2518,科士达,20.91,-3.7871,,,,,,,,,,,,,,
38995,201610,2518,科士达,21.25,1.3554,,,,,,,,,,,,,,
38996,201611,2518,科士达,21.9,2.5912,,,,,,,,,,,,,,
38997,201612,2518,科士达,21.39,-2.0331,,,,,,,,,,,,,,
38998,201701,2518,科士达,19.09,-9.1687,,,,,,,,,,,,,,
38999,201702,2518,科士达,20.1,4.0263,,,,,,,,,,,,,,
39000,201703,2518,科士达,19.48,-2.4716,,,,,,,,,,,,,,
39001,201704,2518,科士达,13.43,-7.252,,,,,,,,,,,,,,
39002,201705,2518,科士达,13.88,2.359,,,,,,,,,,,,,,
39003,201706,2518,科士达,14.62,3.8792,,,,,,,,,,,,,,
39004,201707,2518,科士达,15.75,5.9237,,,,,,,,,,,,,,
39005,201708,2518,科士达,15.9,0.7863,,,,,,,,,,,,,,
39006,201709,2518,科士达,17.58,8.8069,,,,,,,,,,,,,,
39007,201710,2518,科士达,17.42,-0.8388,,,,,,,,,,,,,,
39008,201711,2518,科士达,16.45,-5.0849,,,,,,,,,,,,,,
39009,201712,2518,科士达,16.37,-0.4194,,,,,,,,,,,,,,
39010,201801,2518,科士达,16.61,1.2581,,,,,,,,,,,,,,
39011,201802,2518,科士达,16.0,-3.1977,,,,,,,,,,,,,,
39012,201803,2518,科士达,16.42,2.2017,,,,,,,,,,,,,,
39013,201804,2518,科士达,13.95,-12.9483,,,,,,,,,,,,,,
39014,201805,2518,科士达,12.7,-6.5528,,,,,,,,,,,,,,
39015,201806,2518,科士达,9.97,-13.475,,,,,,,,,,,,,,
39016,201807,2518,科士达,9.19,-4.1543,,,,,,,,,,,,,,
39017,201808,2518,科士达,7.25,-10.3326,,,,,,,,,,,,,,
39018,201809,2518,科士达,7.15,-0.5326,,,,,,,,,,,,,,
39019,201810,2518,科士达,6.03,-5.9652,,,,,,,,,,,,,,
39020,201811,2518,科士达,6.98,5.0598,,,,,,,,,,,,,,
39021,201812,2518,科士达,7.2,1.1717,,,,,,,,,,,,,,
39022,201901,2518,科士达,7.67,2.5033,,,,,,,,,,,,,,
39023,201902,2518,科士达,10.42,14.6467,,,,,,,,,,,,,,
39024,201903,2518,科士达,12.58,11.5043,,,,,,,,,,,,,,
39025,201904,2518,科士达,10.15,-11.9468,,,,,,,,,,,,,,
39026,201905,2518,科士达,9.35,-4.3393,,,,,,,,,,,,,,
39027,201906,2518,科士达,8.96,-2.1154,,,,,,,,,,,,,,
39028,201907,2518,科士达,8.42,-2.9291,,,,,,,,,,,,,,
39029,201908,2518,科士达,7.75,-3.6342,,,,,,,,,,,,,,
39030,201909,2518,科士达,8.23,2.6036,,,,,,,,,,,,,,
39031,201910,2518,科士达,8.77,2.9291,,,,,,,,,,,,,,
39032,201911,2518,科士达,9.68,4.936,,,,,,,,,,,,,,
39033,201912,2518,科士达,10.67,5.3699,,,,,,,,,,,,,,
39034,202001,2518,科士达,12.41,9.4381,,,,,,,,,,,,,,
39035,202002,2518,科士达,13.52,6.0208,,,,,,,,,,,,,,
39036,202003,2518,科士达,11.63,-10.2517,,,,,,,,,,,,,,
39037,202004,2518,科士达,12.16,4.034,,,,,,,,,,,,,,
39038,202005,2518,科士达,11.86,-1.6558,,,,,,,,,,,,,,
39039,202006,2518,科士达,12.4,2.9805,,,,,,,,,,,,,,
39040,202007,2518,科士达,15.59,17.6072,,,,,,,,,,,,,,
39041,202008,2518,科士达,15.01,-3.2013,,,,,,,,,,,,,,
39042,202009,2518,科士达,14.33,-3.7533,,,,,,,,,,,,,,
39043,202010,2518,科士达,13.37,-5.2987,,,,,,,,,,,,,,
39044,202011,2518,科士达,12.9,-2.5942,,,,,,,,,,,,,,
39045,202012,2518,科士达,11.73,-6.4578,,,,,,,,,,,,,,
39046,202101,2518,科士达,13.85,11.7013,,,,,,,,,,,,,,
39047,202102,2518,科士达,11.74,-11.6461,,,,,,,,,,,,,,
39048,202103,2518,科士达,13.0,6.9546,,,,,,,,,,,,,,
39049,202104,2518,科士达,12.89,-0.6071,,,,,,,,,,,,,,
39050,202105,2518,科士达,13.02,0.7175,,,,,,,,,,,,,,
39051,202106,2518,科士达,14.37,8.6994,,,,,,,,,,,,,,
39052,202107,2518,科士达,28.24,77.7601,,,,,,,,,,,,,,
39053,202108,2518,科士达,31.37,17.5479,,,,,,,,,,,,,,
39054,202109,2518,科士达,27.17,-23.5467,,,,,,,,,,,,,,
39055,202110,2518,科士达,25.31,-10.4278,,,,,,,,,,,,,,
39056,201510,2519,银河电子,22.25,35.0538,,,,,,,,,,,,,,
39057,201511,2519,银河电子,25.38,20.7407,,,,,,,,,,,,,,
39058,201512,2519,银河电子,23.75,-10.8011,,,,,,,,,,,,,,
39059,201601,2519,银河电子,16.37,-48.903,,,,,,,,,,,,,,
39060,201602,2519,银河电子,15.89,-3.1807,,,,,,,,,,,,,,
39061,201603,2519,银河电子,18.97,20.4094,,,,,,,,,,,,,,
39062,201604,2519,银河电子,19.38,2.7168,,,,,,,,,,,,,,
39063,201605,2519,银河电子,21.2,13.7567,,,,,,,,,,,,,,
39064,201606,2519,银河电子,22.42,8.1819,,,,,,,,,,,,,,
39065,201607,2519,银河电子,21.18,-8.316,,,,,,,,,,,,,,
39066,201608,2519,银河电子,22.4,8.1819,,,,,,,,,,,,,,
39067,201609,2519,银河电子,24.65,15.0895,,,,,,,,,,,,,,
39068,201610,2519,银河电子,24.74,0.6036,,,,,,,,,,,,,,
39069,201611,2519,银河电子,22.94,-12.0716,,,,,,,,,,,,,,
39070,201612,2519,银河电子,22.4,-3.6215,,,,,,,,,,,,,,
39071,201701,2519,银河电子,21.91,-3.2862,,,,,,,,,,,,,,
39072,201702,2519,银河电子,20.4,-10.1267,,,,,,,,,,,,,,
39073,201703,2519,银河电子,19.82,-3.8897,,,,,,,,,,,,,,
39074,201704,2519,银河电子,15.5,-28.9719,,,,,,,,,,,,,,
39075,201705,2519,银河电子,8.77,-2.9788,,,,,,,,,,,,,,
39076,201706,2519,银河电子,7.87,-10.3619,,,,,,,,,,,,,,
39077,201707,2519,银河电子,7.28,-6.7928,,,,,,,,,,,,,,
39078,201708,2519,银河电子,7.7,4.8356,,,,,,,,,,,,,,
39079,201709,2519,银河电子,8.7,11.5133,,,,,,,,,,,,,,
39080,201710,2519,银河电子,7.16,-17.7304,,,,,,,,,,,,,,
39081,201711,2519,银河电子,6.48,-7.829,,,,,,,,,,,,,,
39082,201712,2519,银河电子,6.1,-4.375,,,,,,,,,,,,,,
39083,201801,2519,银河电子,6.2,1.1513,,,,,,,,,,,,,,
39084,201802,2519,银河电子,7.13,10.7073,,,,,,,,,,,,,,
39085,201803,2519,银河电子,6.63,-5.7566,,,,,,,,,,,,,,
39086,201804,2519,银河电子,6.96,3.7994,,,,,,,,,,,,,,
39087,201805,2519,银河电子,5.73,-14.1613,,,,,,,,,,,,,,
39088,201806,2519,银河电子,4.44,-14.8521,,,,,,,,,,,,,,
39089,201807,2519,银河电子,4.57,1.4967,,,,,,,,,,,,,,
39090,201808,2519,银河电子,3.9,-7.7139,,,,,,,,,,,,,,
39091,201809,2519,银河电子,3.82,-0.9211,,,,,,,,,,,,,,
39092,201810,2519,银河电子,3.59,-2.648,,,,,,,,,,,,,,
39093,201811,2519,银河电子,3.71,1.3816,,,,,,,,,,,,,,
39094,201812,2519,银河电子,3.49,-2.5329,,,,,,,,,,,,,,
39095,201901,2519,银河电子,3.18,-3.5691,,,,,,,,,,,,,,
39096,201902,2519,银河电子,4.21,11.8587,,,,,,,,,,,,,,
39097,201903,2519,银河电子,4.65,5.0658,,,,,,,,,,,,,,
39098,201904,2519,银河电子,4.16,-5.6415,,,,,,,,,,,,,,
39099,201905,2519,银河电子,4.9,8.5198,,,,,,,,,,,,,,
39100,201906,2519,银河电子,4.31,-6.7928,,,,,,,,,,,,,,
39101,201907,2519,银河电子,4.25,-0.6908,,,,,,,,,,,,,,
39102,201908,2519,银河电子,4.16,-1.0362,,,,,,,,,,,,,,
39103,201909,2519,银河电子,3.85,-3.5691,,,,,,,,,,,,,,
39104,201910,2519,银河电子,3.73,-1.3816,,,,,,,,,,,,,,
39105,201911,2519,银河电子,3.6,-1.4967,,,,,,,,,,,,,,
39106,201912,2519,银河电子,3.92,3.6842,,,,,,,,,,,,,,
39107,202001,2519,银河电子,4.06,1.6119,,,,,,,,,,,,,,
39108,202002,2519,银河电子,4.15,1.0362,,,,,,,,,,,,,,
39109,202003,2519,银河电子,3.97,-2.0724,,,,,,,,,,,,,,
39110,202004,2519,银河电子,4.24,3.1086,,,,,,,,,,,,,,
39111,202005,2519,银河电子,4.14,-1.1513,,,,,,,,,,,,,,
39112,202006,2519,银河电子,4.15,0.1151,,,,,,,,,,,,,,
39113,202007,2519,银河电子,4.55,4.6053,,,,,,,,,,,,,,
39114,202008,2519,银河电子,5.16,7.0231,,,,,,,,,,,,,,
39115,202009,2519,银河电子,4.75,-4.7204,,,,,,,,,,,,,,
39116,202010,2519,银河电子,4.57,-2.0724,,,,,,,,,,,,,,
39117,202011,2519,银河电子,4.47,-1.1513,,,,,,,,,,,,,,
39118,202012,2519,银河电子,4.09,-4.375,,,,,,,,,,,,,,
39119,202101,2519,银河电子,3.68,-4.7204,,,,,,,,,,,,,,
39120,202102,2519,银河电子,3.9,2.5329,,,,,,,,,,,,,,
39121,202103,2519,银河电子,3.75,-1.727,,,,,,,,,,,,,,
39122,202104,2519,银河电子,3.86,1.2665,,,,,,,,,,,,,,
39123,202105,2519,银河电子,3.85,-0.1151,,,,,,,,,,,,,,
39124,202106,2519,银河电子,4.21,4.1448,,,,,,,,,,,,,,
39125,202107,2519,银河电子,3.96,-2.8783,,,,,,,,,,,,,,
39126,202108,2519,银河电子,4.07,1.2665,,,,,,,,,,,,,,
39127,202109,2519,银河电子,3.92,-1.727,,,,,,,,,,,,,,
39128,202110,2519,银河电子,4.05,1.4967,,,,,,,,,,,,,,
39129,201510,2521,齐峰新材,11.13,7.0249,,,,,,,,,,,,,,
39130,201511,2521,齐峰新材,11.13,0.0,,,,,,,,,,,,,,
39131,201512,2521,齐峰新材,12.5,4.1663,,,,,,,,,,,,,,
39132,201601,2521,齐峰新材,8.62,-11.7995,,,,,,,,,,,,,,
39133,201602,2521,齐峰新材,8.46,-0.4866,,,,,,,,,,,,,,
39134,201603,2521,齐峰新材,9.61,3.4973,,,,,,,,,,,,,,
39135,201604,2521,齐峰新材,9.08,-1.6118,,,,,,,,,,,,,,
39136,201605,2521,齐峰新材,8.56,-0.9767,,,,,,,,,,,,,,
39137,201606,2521,齐峰新材,11.44,8.9618,,,,,,,,,,,,,,
39138,201607,2521,齐峰新材,9.69,-5.4455,,,,,,,,,,,,,,
39139,201608,2521,齐峰新材,9.92,0.7157,,,,,,,,,,,,,,
39140,201609,2521,齐峰新材,10.31,1.2136,,,,,,,,,,,,,,
39141,201610,2521,齐峰新材,10.85,1.6803,,,,,,,,,,,,,,
39142,201611,2521,齐峰新材,10.46,-1.2136,,,,,,,,,,,,,,
39143,201612,2521,齐峰新材,10.75,0.9024,,,,,,,,,,,,,,
39144,201701,2521,齐峰新材,10.85,0.3112,,,,,,,,,,,,,,
39145,201702,2521,齐峰新材,11.18,1.0269,,,,,,,,,,,,,,
39146,201703,2521,齐峰新材,11.57,1.2136,,,,,,,,,,,,,,
39147,201704,2521,齐峰新材,10.68,-2.7694,,,,,,,,,,,,,,
39148,201705,2521,齐峰新材,9.98,-1.2935,,,,,,,,,,,,,,
39149,201706,2521,齐峰新材,9.88,-0.32,,,,,,,,,,,,,,
39150,201707,2521,齐峰新材,9.93,0.16,,,,,,,,,,,,,,
39151,201708,2521,齐峰新材,9.89,-0.128,,,,,,,,,,,,,,
39152,201709,2521,齐峰新材,10.3,1.3122,,,,,,,,,,,,,,
39153,201710,2521,齐峰新材,10.75,1.4402,,,,,,,,,,,,,,
39154,201711,2521,齐峰新材,9.09,-5.3126,,,,,,,,,,,,,,
39155,201712,2521,齐峰新材,9.13,0.128,,,,,,,,,,,,,,
39156,201801,2521,齐峰新材,9.49,1.1521,,,,,,,,,,,,,,
39157,201802,2521,齐峰新材,9.02,-1.5042,,,,,,,,,,,,,,
39158,201803,2521,齐峰新材,8.34,-2.1763,,,,,,,,,,,,,,
39159,201804,2521,齐峰新材,7.86,-1.5362,,,,,,,,,,,,,,
39160,201805,2521,齐峰新材,6.81,-2.7921,,,,,,,,,,,,,,
39161,201806,2521,齐峰新材,6.52,-0.9523,,,,,,,,,,,,,,
39162,201807,2521,齐峰新材,6.4,-0.3941,,,,,,,,,,,,,,
39163,201808,2521,齐峰新材,6.03,-1.215,,,,,,,,,,,,,,
39164,201809,2521,齐峰新材,5.84,-0.6239,,,,,,,,,,,,,,
39165,201810,2521,齐峰新材,5.57,-0.8866,,,,,,,,,,,,,,
39166,201811,2521,齐峰新材,5.72,0.4926,,,,,,,,,,,,,,
39167,201812,2521,齐峰新材,5.57,-0.4926,,,,,,,,,,,,,,
39168,201901,2521,齐峰新材,5.48,-0.2955,,,,,,,,,,,,,,
39169,201902,2521,齐峰新材,6.15,2.2002,,,,,,,,,,,,,,
39170,201903,2521,齐峰新材,6.31,0.5254,,,,,,,,,,,,,,
39171,201904,2521,齐峰新材,6.02,-0.9523,,,,,,,,,,,,,,
39172,201905,2521,齐峰新材,5.43,-1.9375,,,,,,,,,,,,,,
39173,201906,2521,齐峰新材,5.18,-0.6529,,,,,,,,,,,,,,
39174,201907,2521,齐峰新材,5.5,1.0612,,,,,,,,,,,,,,
39175,201908,2521,齐峰新材,5.23,-0.8954,,,,,,,,,,,,,,
39176,201909,2521,齐峰新材,5.48,0.8291,,,,,,,,,,,,,,
39177,201910,2521,齐峰新材,5.84,1.1939,,,,,,,,,,,,,,
39178,201911,2521,齐峰新材,5.6,-0.7959,,,,,,,,,,,,,,
39179,201912,2521,齐峰新材,5.96,1.1939,,,,,,,,,,,,,,
39180,202001,2521,齐峰新材,5.93,-0.0995,,,,,,,,,,,,,,
39181,202002,2521,齐峰新材,5.63,-0.9949,,,,,,,,,,,,,,
39182,202003,2521,齐峰新材,5.26,-1.227,,,,,,,,,,,,,,
39183,202004,2521,齐峰新材,5.59,1.0944,,,,,,,,,,,,,,
39184,202005,2521,齐峰新材,5.5,0.0543,,,,,,,,,,,,,,
39185,202006,2521,齐峰新材,5.28,-0.7437,,,,,,,,,,,,,,
39186,202007,2521,齐峰新材,5.91,2.1297,,,,,,,,,,,,,,
39187,202008,2521,齐峰新材,5.97,0.2028,,,,,,,,,,,,,,
39188,202009,2521,齐峰新材,5.56,-1.386,,,,,,,,,,,,,,
39189,202010,2521,齐峰新材,5.46,-0.338,,,,,,,,,,,,,,
39190,202011,2521,齐峰新材,5.81,1.1832,,,,,,,,,,,,,,
39191,202012,2521,齐峰新材,5.43,-1.2846,,,,,,,,,,,,,,
39192,202101,2521,齐峰新材,5.9,1.5888,,,,,,,,,,,,,,
39193,202102,2521,齐峰新材,6.61,2.4001,,,,,,,,,,,,,,
39194,202103,2521,齐峰新材,6.32,-0.9803,,,,,,,,,,,,,,
39195,202104,2521,齐峰新材,6.76,1.4874,,,,,,,,,,,,,,
39196,202105,2521,齐峰新材,7.24,1.9789,,,,,,,,,,,,,,
39197,202106,2521,齐峰新材,6.5,-2.5379,,,,,,,,,,,,,,
39198,202107,2521,齐峰新材,6.08,-1.4404,,,,,,,,,,,,,,
39199,202108,2521,齐峰新材,6.69,2.0921,,,,,,,,,,,,,,
39200,202109,2521,齐峰新材,6.76,0.2401,,,,,,,,,,,,,,
39201,202110,2521,齐峰新材,6.55,-0.7202,,,,,,,,,,,,,,
39202,201510,2522,浙江众成,16.72,30.9267,,,,,,,,,,,,,,
39203,201511,2522,浙江众成,21.4,37.8892,,,,,,,,,,,,,,
39204,201512,2522,浙江众成,18.53,-23.2355,,,,,,,,,,,,,,
39205,201601,2522,浙江众成,11.9,-53.6764,,,,,,,,,,,,,,
39206,201602,2522,浙江众成,10.72,-9.5533,,,,,,,,,,,,,,
39207,201603,2522,浙江众成,12.59,15.5095,,,,,,,,,,,,,,
39208,201604,2522,浙江众成,16.35,30.5514,,,,,,,,,,,,,,
39209,201605,2522,浙江众成,17.62,10.3192,,,,,,,,,,,,,,
39210,201606,2522,浙江众成,18.75,9.1817,,,,,,,,,,,,,,
39211,201607,2522,浙江众成,21.74,24.2949,,,,,,,,,,,,,,
39212,201608,2522,浙江众成,25.15,27.7075,,,,,,,,,,,,,,
39213,201609,2522,浙江众成,18.7,-52.4086,,,,,,,,,,,,,,
39214,201610,2522,浙江众成,18.75,0.4063,,,,,,,,,,,,,,
39215,201611,2522,浙江众成,20.8,16.657,,,,,,,,,,,,,,
39216,201612,2522,浙江众成,17.99,-22.8323,,,,,,,,,,,,,,
39217,201701,2522,浙江众成,17.17,-6.6628,,,,,,,,,,,,,,
39218,201702,2522,浙江众成,17.81,5.2002,,,,,,,,,,,,,,
39219,201703,2522,浙江众成,19.48,13.5694,,,,,,,,,,,,,,
39220,201704,2522,浙江众成,19.6,0.975,,,,,,,,,,,,,,
39221,201705,2522,浙江众成,16.64,-24.0511,,,,,,,,,,,,,,
39222,201706,2522,浙江众成,16.35,-1.5532,,,,,,,,,,,,,,
39223,201707,2522,浙江众成,13.94,-19.7005,,,,,,,,,,,,,,
39224,201708,2522,浙江众成,14.0,0.4905,,,,,,,,,,,,,,
39225,201709,2522,浙江众成,13.74,-2.1254,,,,,,,,,,,,,,
39226,201710,2522,浙江众成,14.21,3.842,,,,,,,,,,,,,,
39227,201711,2522,浙江众成,11.16,-24.9322,,,,,,,,,,,,,,
39228,201712,2522,浙江众成,8.8,-19.2918,,,,,,,,,,,,,,
39229,201801,2522,浙江众成,9.8,8.1745,,,,,,,,,,,,,,
39230,201802,2522,浙江众成,8.95,-6.9483,,,,,,,,,,,,,,
39231,201803,2522,浙江众成,10.49,12.5887,,,,,,,,,,,,,,
39232,201804,2522,浙江众成,11.31,6.7031,,,,,,,,,,,,,,
39233,201805,2522,浙江众成,10.17,-9.3189,,,,,,,,,,,,,,
39234,201806,2522,浙江众成,6.47,-29.9311,,,,,,,,,,,,,,
39235,201807,2522,浙江众成,6.43,-0.3289,,,,,,,,,,,,,,
39236,201808,2522,浙江众成,4.88,-12.7458,,,,,,,,,,,,,,
39237,201809,2522,浙江众成,4.82,-0.4934,,,,,,,,,,,,,,
39238,201810,2522,浙江众成,4.46,-2.9603,,,,,,,,,,,,,,
39239,201811,2522,浙江众成,4.95,4.0293,,,,,,,,,,,,,,
39240,201812,2522,浙江众成,4.89,-0.4934,,,,,,,,,,,,,,
39241,201901,2522,浙江众成,4.39,-4.1116,,,,,,,,,,,,,,
39242,201902,2522,浙江众成,5.51,9.2099,,,,,,,,,,,,,,
39243,201903,2522,浙江众成,5.71,1.6446,,,,,,,,,,,,,,
39244,201904,2522,浙江众成,7.27,12.828,,,,,,,,,,,,,,
39245,201905,2522,浙江众成,6.14,-9.2921,,,,,,,,,,,,,,
39246,201906,2522,浙江众成,7.51,11.5856,,,,,,,,,,,,,,
39247,201907,2522,浙江众成,7.29,-1.8185,,,,,,,,,,,,,,
39248,201908,2522,浙江众成,5.19,-17.358,,,,,,,,,,,,,,
39249,201909,2522,浙江众成,5.47,2.3144,,,,,,,,,,,,,,
39250,201910,2522,浙江众成,5.88,3.3889,,,,,,,,,,,,,,
39251,201911,2522,浙江众成,5.6,-2.3144,,,,,,,,,,,,,,
39252,201912,2522,浙江众成,6.14,4.4635,,,,,,,,,,,,,,
39253,202001,2522,浙江众成,6.0,-1.1572,,,,,,,,,,,,,,
39254,202002,2522,浙江众成,5.54,-3.8022,,,,,,,,,,,,,,
39255,202003,2522,浙江众成,5.73,1.5705,,,,,,,,,,,,,,
39256,202004,2522,浙江众成,6.39,5.4554,,,,,,,,,,,,,,
39257,202005,2522,浙江众成,6.16,-1.3139,,,,,,,,,,,,,,
39258,202006,2522,浙江众成,6.64,4.0133,,,,,,,,,,,,,,
39259,202007,2522,浙江众成,6.48,-1.3378,,,,,,,,,,,,,,
